"longitude","latitude","yield_kg_ha","kg_N_ha","kg_P_ha","kg_K_ha"
23.757333,-6.236123,834,0,0,0
23.757333,-6.236123,834,0,0,0
23.757333,-6.236123,952,0,0,0
23.757333,-6.236123,952,0,0,0
23.757333,-6.236123,952,0,0,0
23.757333,-6.236123,834,0,0,0
23.757333,-6.236123,834,0,0,0
23.757333,-6.236123,952,0,0,0
23.757333,-6.236123,952,0,0,0
23.757333,-6.236123,952,0,0,0
23.757333,-6.236123,952,0,0,0
39.306471,8.529652,1250,0,0,0
39.306471,8.529652,1250,0,0,0
39.306471,8.529652,1250,0,0,0
39.306471,8.529652,1250,0,0,0
37.532777,9.126781,1875,0,0,0
37.532777,9.126781,1875,0,0,0
37.532777,9.126781,1875,0,0,0
37.532777,9.126781,1875,0,0,0
38.55,7.816667,1681,0,0,0
38.55,7.816667,1583,0,0,0
38.55,7.816667,1583,0,0,0
38.55,7.816667,1681,0,0,0
38.55,7.816667,1583,0,0,0
38.55,7.816667,1681,0,0,0
38.55,7.816667,1681,0,0,0
38.55,7.816667,1583,0,0,0
37.784133,7.472544,1875,0,0,0
37.784133,7.472544,1325,0,0,0
37.784133,7.472544,1325,0,0,0
37.784133,7.472544,1325,0,0,0
37.784133,7.472544,1875,0,0,0
37.784133,7.472544,1875,0,0,0
37.784133,7.472544,1325,0,0,0
37.784133,7.472544,1875,0,0,0
37.352952,11.571029,1250,0,0,0
37.352952,11.571029,1250,0,0,0
37.352952,11.571029,1250,0,0,0
37.352952,11.571029,1250,0,0,0
37.510809,11.005226,1338,0,0,0
37.510809,11.005226,1338,0,0,0
37.510809,11.005226,1338,0,0,0
37.510809,11.005226,1338,0,0,0
-14.560441,13.566968,1111,0,0,0
-14.560441,13.566968,1501,0,0,0
-14.560441,13.566968,1501,0,0,0
-14.560441,13.566968,1666,0,0,0
-14.560441,13.566968,1666,0,0,0
-14.560441,13.566968,1111,0,0,0
-14.887254,13.671124,1501,0,0,0
-14.887254,13.671124,1185,0,0,0
-14.887254,13.671124,1185,0,0,0
-14.887254,13.671124,1185,0,0,0
-14.887254,13.671124,1501,0,0,0
-14.887254,13.671124,1029,0,0,0
-14.887254,13.671124,1330,0,0,0
-14.887254,13.671124,1029,0,0,0
-14.887254,13.671124,1296,0,0,0
-14.887254,13.671124,1634,0,0,0
-14.887254,13.671124,1296,0,0,0
-14.887254,13.671124,1634,0,0,0
-14.887254,13.671124,1185,0,0,0
-14.887254,13.671124,1330,0,0,0
-15.209242,13.747446,1235,0,0,0
-15.209242,13.747446,1235,0,0,0
-15.121846,13.594758,1573,0,0,0
-15.121846,13.594758,1080,0,0,0
-15.121846,13.594758,1516,0,0,0
-15.121846,13.594758,1080,0,0,0
-15.121846,13.594758,1516,0,0,0
-15.121846,13.594758,1629,0,0,0
-15.121846,13.594758,1629,0,0,0
-15.121846,13.594758,1573,0,0,0
-13.889225,13.400684,1878,0,0,0
-13.889225,13.400684,1517,0,0,0
-13.889225,13.400684,1629,0,0,0
-13.889225,13.400684,1573,0,0,0
-13.889225,13.400684,1500,0,0,0
-13.889225,13.400684,1629,0,0,0
-13.889225,13.400684,1573,0,0,0
-13.889225,13.400684,1878,0,0,0
-13.889225,13.400684,1500,0,0,0
-13.889225,13.400684,1306,0,0,0
-13.889225,13.400684,1306,0,0,0
-13.889225,13.400684,1517,0,0,0
-14.189474,13.303248,1925,0,0,0
-14.189474,13.303248,1231,0,0,0
-14.189474,13.303248,1121,0,0,0
-14.189474,13.303248,1818,0,0,0
-14.189474,13.303248,1616,0,0,0
-14.189474,13.303248,1925,0,0,0
-14.189474,13.303248,1818,0,0,0
-14.189474,13.303248,1231,0,0,0
-14.189474,13.303248,1143,0,0,0
-14.189474,13.303248,1143,0,0,0
-14.189474,13.303248,1121,0,0,0
-14.189474,13.303248,1616,0,0,0
-14.047811,13.472852,1400,0,0,0
-14.047811,13.472852,1100,0,0,0
-14.047811,13.472852,1235,0,0,0
-14.047811,13.472852,1235,0,0,0
-14.047811,13.472852,1125,0,0,0
-14.047811,13.472852,926,0,0,0
-14.047811,13.472852,1100,0,0,0
-14.047811,13.472852,926,0,0,0
-14.047811,13.472852,1235,0,0,0
-14.047811,13.472852,1125,0,0,0
-14.047811,13.472852,1235,0,0,0
-14.047811,13.472852,1400,0,0,0
-16.728378,13.284009,1120,0,0,0
-16.728378,13.284009,1020,0,0,0
-16.728378,13.284009,1120,0,0,0
-16.728378,13.284009,1020,0,0,0
-15.921521,13.230887,1196,0,0,0
-15.921521,13.230887,900,0,0,0
-15.921521,13.230887,1196,0,0,0
-15.921521,13.230887,900,0,0,0
-14.651901,12.182068,1083,0,0,0
-14.651901,12.182068,1083,0,0,0
-14.651901,12.182068,1540,0,0,0
-14.651901,12.182068,1798,0,0,0
-14.651901,12.182068,980,0,0,0
-14.651901,12.182068,983,0,0,0
-14.651901,12.182068,1083,0,0,0
-14.651901,12.182068,1798,0,0,0
-14.651901,12.182068,983,0,0,0
-14.651901,12.182068,1540,0,0,0
-14.651901,12.182068,980,0,0,0
-14.651901,12.182068,980,0,0,0
-14.874226,12.049429,1062,0,0,0
-14.874226,12.049429,1062,0,0,0
-14.874226,12.049429,1495,0,0,0
-14.874226,12.049429,1337,0,0,0
-14.874226,12.049429,1337,0,0,0
-14.874226,12.049429,1564,0,0,0
-14.874226,12.049429,1564,0,0,0
-14.874226,12.049429,1062,0,0,0
-14.874226,12.049429,1667,0,0,0
-14.874226,12.049429,1667,0,0,0
-14.874226,12.049429,1667,0,0,0
-14.874226,12.049429,1300,0,0,0
-14.874226,12.049429,1300,0,0,0
-14.874226,12.049429,833,0,0,0
-14.874226,12.049429,833,0,0,0
-14.874226,12.049429,1495,0,0,0
-14.575796,12.385902,1104,0,0,0
-14.575796,12.385902,1750,0,0,0
-14.575796,12.385902,839,0,0,0
-14.575796,12.385902,1259,0,0,0
-14.575796,12.385902,1104,0,0,0
-14.575796,12.385902,901,0,0,0
-14.575796,12.385902,988,0,0,0
-14.575796,12.385902,1104,0,0,0
-14.575796,12.385902,1458,0,0,0
-14.575796,12.385902,1259,0,0,0
-14.575796,12.385902,1750,0,0,0
-14.575796,12.385902,839,0,0,0
-14.575796,12.385902,901,0,0,0
-14.575796,12.385902,1517,0,0,0
-14.575796,12.385902,1458,0,0,0
-14.575796,12.385902,988,0,0,0
-14.575796,12.385902,1517,0,0,0
-14.575796,12.385902,1750,0,0,0
-14.575796,12.385902,1517,0,0,0
-14.575796,12.385902,993,0,0,0
-14.575796,12.385902,1458,0,0,0
-14.575796,12.385902,1153,0,0,0
-14.575796,12.385902,1153,0,0,0
-14.575796,12.385902,1326,0,0,0
-14.575796,12.385902,993,0,0,0
-14.575796,12.385902,1326,0,0,0
-14.504225,12.312112,1896,0,0,0
-14.504225,12.312112,1896,0,0,0
-14.504225,12.312112,1896,0,0,0
-14.107899,11.892605,1000,0,0,0
-14.107899,11.892605,1000,0,0,0
-14.705555,11.732116,1126,0,0,0
-14.705555,11.732116,1085,0,0,0
-14.705555,11.732116,1376,0,0,0
-14.705555,11.732116,1085,0,0,0
-14.705555,11.732116,1126,0,0,0
-14.705555,11.732116,1376,0,0,0
-14.705555,11.732116,917,0,0,0
-14.705555,11.732116,917,0,0,0
-15.540953,12.449782,949,0,0,0
-15.540953,12.449782,949,0,0,0
-14.107899,11.892605,1301,0,0,0
-14.107899,11.892605,1251,0,0,0
-14.107899,11.892605,1301,0,0,0
-14.107899,11.892605,938,0,0,0
-14.107899,11.892605,938,0,0,0
-14.107899,11.892605,938,0,0,0
-14.107899,11.892605,1084,0,0,0
-14.107899,11.892605,976,0,0,0
-14.107899,11.892605,1084,0,0,0
-14.107899,11.892605,1084,0,0,0
-14.107899,11.892605,1751,0,0,0
-14.107899,11.892605,1251,0,0,0
-14.107899,11.892605,976,0,0,0
-14.107899,11.892605,1751,0,0,0
-14.14628,12.562641,1459,0,0,0
-14.14628,12.562641,1251,0,0,0
-14.14628,12.562641,1251,0,0,0
-14.14628,12.562641,1176,0,0,0
-14.14628,12.562641,1251,0,0,0
-14.14628,12.562641,1459,0,0,0
-14.14628,12.562641,1251,0,0,0
-14.14628,12.562641,1176,0,0,0
-14.14628,12.562641,1459,0,0,0
-13.943169,12.331057,1867,0,0,0
-13.943169,12.331057,883,0,0,0
-13.943169,12.331057,1867,0,0,0
-13.943169,12.331057,834,0,0,0
-13.943169,12.331057,1867,0,0,0
-13.943169,12.331057,834,0,0,0
-13.943169,12.331057,883,0,0,0
-13.943169,12.331057,969,0,0,0
-13.943169,12.331057,969,0,0,0
-13.943169,12.331057,1501,0,0,0
-13.943169,12.331057,1501,0,0,0
-14.492714,12.385692,1896,0,0,0
-14.492714,12.385692,1896,0,0,0
-14.492714,12.385692,1001,0,0,0
-14.492714,12.385692,1250,0,0,0
-14.492714,12.385692,1250,0,0,0
-14.492714,12.385692,1001,0,0,0
-14.492714,12.385692,1250,0,0,0
-14.492714,12.385692,1250,0,0,0
-15.45987,12.231681,1771,0,0,0
-15.45987,12.231681,1771,0,0,0
-15.45987,12.231681,1771,0,0,0
-15.204793,12.491901,979,0,0,0
-15.204793,12.491901,979,0,0,0
-15.204793,12.491901,1379,0,0,0
-15.204793,12.491901,979,0,0,0
-15.204793,12.491901,1379,0,0,0
-15.17723,12.295308,1512,0,0,0
-15.17723,12.295308,1512,0,0,0
-15.305069,12.077267,1689,0,0,0
-15.305069,12.077267,1689,0,0,0
-15.296123,11.725218,1042,0,0,0
-15.296123,11.725218,1042,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,829,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1456,0,0,0
28.248077,-28.955951,851,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1792,0,0,0
28.248077,-28.955951,1613,0,0,0
28.248077,-28.955951,1456,0,0,0
8.703085,9.530561,1500,0,0,0
8.703085,9.530561,1500,0,0,0
8.994782,9.293604,1260,0,0,0
8.994782,9.293604,1260,0,0,0
9.438468,9.333704,1000,0,0,0
9.438468,9.333704,1000,0,0,0
29.759952,-2.599165,1731,0,0,0
29.759952,-2.599165,1731,0,0,0
29.832657,-2.600902,1460,0,0,0
29.882967,-2.429626,1233,0,0,0
29.882967,-2.429626,1375,0,0,0
29.882967,-2.429626,1453,0,0,0
29.882967,-2.429626,1000,0,0,0
29.725925,-2.611089,1200,0,0,0
29.725925,-2.611089,1900,0,0,0
29.480136,-2.514969,1666,0,0,0
29.49482,-2.750392,1550,0,0,0
29.49482,-2.750392,1800,0,0,0
30.046301,-1.812371,1583,0,0,0
30.046301,-1.812371,1583,0,0,0
30.026043,-1.964287,875,0,0,0
35.327468,-8.47497,1800,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,1480,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1200,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1300,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1100,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,1220,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,820,0,0,0
39.004633,-10.503818,1040,0,0,0
39.004633,-10.503818,820,0,0,0
37.6282,-3.179613,1910,0,0,0
37.6282,-3.179613,1400,0,0,0
37.6282,-3.179613,1600,0,0,0
37.6282,-3.179613,1910,0,0,0
37.6282,-3.179613,1910,0,0,0
37.6282,-3.179613,1910,0,0,0
37.933316,-4.200009,1875,0,0,0
37.933316,-4.200009,1875,0,0,0
37.933316,-4.200009,1875,0,0,0
37.933316,-4.200009,1875,0,0,0
37.933316,-4.200009,1875,0,0,0
37.933316,-4.200009,1875,0,0,0
37.933316,-4.200009,1875,0,0,0
37.933316,-4.200009,1875,0,0,0
37.267215,-3.308487,1750,0,0,0
37.267215,-3.308487,1600,0,0,0
37.267215,-3.308487,1600,0,0,0
37.630449,-3.325206,1750,0,0,0
35.8,-8.199999,1053,0,0,0
35.8,-8.199999,1120,0,0,0
35.8,-8.199999,1120,0,0,0
35.8,-8.199999,1383,0,0,0
35.8,-8.199999,1383,0,0,0
35.8,-8.199999,1679,0,0,0
35.8,-8.199999,1120,0,0,0
35.8,-8.199999,1383,0,0,0
35.8,-8.199999,1053,0,0,0
35.8,-8.199999,1120,0,0,0
35.8,-8.199999,1053,0,0,0
35.8,-8.199999,1679,0,0,0
35.8,-8.199999,1053,0,0,0
35.8,-8.199999,1120,0,0,0
35.8,-8.199999,1679,0,0,0
35.8,-8.199999,1053,0,0,0
35.8,-8.199999,1053,0,0,0
35.8,-8.199999,1383,0,0,0
35.8,-8.199999,1053,0,0,0
35.8,-8.199999,1679,0,0,0
35.8,-8.199999,1120,0,0,0
35.8,-8.199999,1120,0,0,0
35.8,-8.199999,1679,0,0,0
35.8,-8.199999,1383,0,0,0
35.8,-8.199999,1679,0,0,0
35.8,-8.199999,1383,0,0,0
35.8,-8.199999,1383,0,0,0
35.8,-8.199999,1120,0,0,0
35.8,-8.199999,1679,0,0,0
35.8,-8.199999,1383,0,0,0
35.8,-8.199999,1053,0,0,0
35.8,-8.199999,1679,0,0,0
33.44206,-8.942791,1053,0,0,0
33.44206,-8.942791,1053,0,0,0
33.44206,-8.942791,1053,0,0,0
33.44206,-8.942791,1778,0,0,0
33.44206,-8.942791,1778,0,0,0
33.44206,-8.942791,1053,0,0,0
33.44206,-8.942791,1778,0,0,0
33.44206,-8.942791,1053,0,0,0
33.44206,-8.942791,1778,0,0,0
33.44206,-8.942791,1778,0,0,0
33.44206,-8.942791,1053,0,0,0
33.44206,-8.942791,1053,0,0,0
33.44206,-8.942791,1778,0,0,0
33.44206,-8.942791,1778,0,0,0
33.44206,-8.942791,1053,0,0,0
33.44206,-8.942791,1778,0,0,0
32.872617,-9.194918,1152,0,0,0
32.872617,-9.194918,1152,0,0,0
32.872617,-9.194918,1152,0,0,0
32.872617,-9.194918,1152,0,0,0
32.872617,-9.194918,1152,0,0,0
32.872617,-9.194918,1152,0,0,0
32.872617,-9.194918,1152,0,0,0
32.872617,-9.194918,1152,0,0,0
32.941189,-9.093221,1631,0,0,0
32.941189,-9.093221,1631,0,0,0
32.941189,-9.093221,1631,0,0,0
32.941189,-9.093221,1893,0,0,0
32.941189,-9.093221,1631,0,0,0
32.941189,-9.093221,1514,0,0,0
32.941189,-9.093221,1893,0,0,0
32.941189,-9.093221,1893,0,0,0
32.941189,-9.093221,1028,0,0,0
32.941189,-9.093221,1514,0,0,0
32.941189,-9.093221,1631,0,0,0
32.941189,-9.093221,1631,0,0,0
32.941189,-9.093221,1028,0,0,0
32.941189,-9.093221,1028,0,0,0
32.941189,-9.093221,1631,0,0,0
32.941189,-9.093221,1893,0,0,0
32.941189,-9.093221,1514,0,0,0
32.941189,-9.093221,1028,0,0,0
32.941189,-9.093221,1514,0,0,0
32.941189,-9.093221,1893,0,0,0
32.941189,-9.093221,1514,0,0,0
32.941189,-9.093221,1514,0,0,0
32.941189,-9.093221,1893,0,0,0
32.941189,-9.093221,1028,0,0,0
32.941189,-9.093221,1028,0,0,0
32.941189,-9.093221,1514,0,0,0
32.941189,-9.093221,1028,0,0,0
32.941189,-9.093221,1028,0,0,0
32.941189,-9.093221,1514,0,0,0
32.941189,-9.093221,1893,0,0,0
32.941189,-9.093221,1893,0,0,0
32.941189,-9.093221,1631,0,0,0
33.467895,-8.942431,1020,0,0,0
33.467895,-8.942431,1020,0,0,0
33.467895,-8.942431,1020,0,0,0
33.467895,-8.942431,1020,0,0,0
33.467895,-8.942431,1020,0,0,0
33.467895,-8.942431,1020,0,0,0
33.467895,-8.942431,1020,0,0,0
33.467895,-8.942431,1020,0,0,0
33.529905,-8.907806,988,0,0,0
33.529905,-8.907806,1276,0,0,0
33.529905,-8.907806,1276,0,0,0
33.529905,-8.907806,1876,0,0,0
33.529905,-8.907806,1276,0,0,0
33.529905,-8.907806,1276,0,0,0
33.529905,-8.907806,1350,0,0,0
33.529905,-8.907806,1185,0,0,0
33.529905,-8.907806,988,0,0,0
33.529905,-8.907806,1712,0,0,0
33.529905,-8.907806,1276,0,0,0
33.529905,-8.907806,988,0,0,0
33.529905,-8.907806,1350,0,0,0
33.529905,-8.907806,988,0,0,0
33.529905,-8.907806,1185,0,0,0
33.529905,-8.907806,1350,0,0,0
33.529905,-8.907806,1185,0,0,0
33.529905,-8.907806,988,0,0,0
33.529905,-8.907806,1185,0,0,0
33.529905,-8.907806,1350,0,0,0
33.529905,-8.907806,1350,0,0,0
33.529905,-8.907806,1276,0,0,0
33.529905,-8.907806,1185,0,0,0
33.529905,-8.907806,988,0,0,0
33.529905,-8.907806,1876,0,0,0
33.529905,-8.907806,1276,0,0,0
33.529905,-8.907806,1876,0,0,0
33.529905,-8.907806,1876,0,0,0
33.529905,-8.907806,1276,0,0,0
33.529905,-8.907806,1876,0,0,0
33.529905,-8.907806,1876,0,0,0
33.529905,-8.907806,988,0,0,0
33.529905,-8.907806,1712,0,0,0
33.529905,-8.907806,1712,0,0,0
33.529905,-8.907806,1350,0,0,0
33.529905,-8.907806,1876,0,0,0
33.529905,-8.907806,1712,0,0,0
33.529905,-8.907806,1185,0,0,0
33.529905,-8.907806,1350,0,0,0
33.529905,-8.907806,1712,0,0,0
33.529905,-8.907806,1185,0,0,0
33.529905,-8.907806,1712,0,0,0
33.529905,-8.907806,1712,0,0,0
33.529905,-8.907806,1712,0,0,0
33.529905,-8.907806,1350,0,0,0
33.529905,-8.907806,1876,0,0,0
33.529905,-8.907806,988,0,0,0
33.529905,-8.907806,1185,0,0,0
30.982526,-6.309414,950,0,0,0
31.23958,-6.336398,1050,0,0,0
31.049947,-6.332144,1750,0,0,0
40.167958,-10.322217,1366,0,0,0
40.167958,-10.322217,1366,0,0,0
40.167958,-10.322217,1167,0,0,0
40.167958,-10.322217,1366,0,0,0
40.167958,-10.322217,1366,0,0,0
40.167958,-10.322217,1167,0,0,0
40.167958,-10.322217,1167,0,0,0
40.167958,-10.322217,1167,0,0,0
38.71587,-10.331753,1500,0,0,0
37.715993,-3.317806,1000,0,0,0
30.784478,-7.798721,1500,0,0,0
31.30086,-5.805917,1929,0,0,0
31.30086,-5.805917,1929,0,0,0
31.30086,-5.805917,1929,0,0,0
31.30086,-5.805917,1929,0,0,0
31.30086,-5.805917,1929,0,0,0
31.30086,-5.805917,1929,0,0,0
31.30086,-5.805917,1929,0,0,0
31.30086,-5.805917,1929,0,0,0
31.179629,-7.854228,958,0,0,0
31.179629,-7.854228,958,0,0,0
31.179629,-7.854228,958,0,0,0
31.179629,-7.854228,958,0,0,0
31.179629,-7.854228,958,0,0,0
31.179629,-7.854228,958,0,0,0
31.179629,-7.854228,1041,0,0,0
31.179629,-7.854228,1041,0,0,0
31.179629,-7.854228,1041,0,0,0
31.179629,-7.854228,1041,0,0,0
31.179629,-7.854228,1041,0,0,0
31.179629,-7.854228,1041,0,0,0
31.532376,-8.295613,880,0,0,0
31.532376,-8.295613,1083,0,0,0
31.532376,-8.295613,1083,0,0,0
31.532376,-8.295613,880,0,0,0
31.532376,-8.295613,1083,0,0,0
31.532376,-8.295613,880,0,0,0
31.532376,-8.295613,880,0,0,0
31.532376,-8.295613,880,0,0,0
31.532376,-8.295613,880,0,0,0
31.532376,-8.295613,1083,0,0,0
31.532376,-8.295613,1083,0,0,0
31.532376,-8.295613,880,0,0,0
31.532376,-8.295613,1083,0,0,0
31.532376,-8.295613,1083,0,0,0
31.532376,-8.295613,880,0,0,0
31.532376,-8.295613,1083,0,0,0
31.351495,-7.692846,1754,0,0,0
31.351495,-7.692846,1754,0,0,0
31.351495,-7.692846,1754,0,0,0
31.351495,-7.692846,1754,0,0,0
31.351495,-7.692846,1754,0,0,0
31.351495,-7.692846,1754,0,0,0
31.444594,-7.847335,1842,0,0,0
31.444594,-7.847335,1842,0,0,0
31.444594,-7.847335,1842,0,0,0
31.444594,-7.847335,1842,0,0,0
31.444594,-7.847335,1842,0,0,0
31.444594,-7.847335,1842,0,0,0
31.444594,-7.847335,1842,0,0,0
31.444594,-7.847335,1842,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,1705,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,1705,0,0,0
31.642406,-7.932448,1705,0,0,0
31.642406,-7.932448,1705,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,1705,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,952,0,0,0
31.642406,-7.932448,1705,0,0,0
31.642406,-7.932448,952,0,0,0
34.85,-9.866667,1250,0,0,0
36.122311,-10.471952,1050,0,0,0
36.122311,-10.471952,1050,0,0,0
35.617868,-10.644676,1400,0,0,0
31.640973,-7.931124,1575,0,0,0
31.773539,-7.800815,1500,0,0,0
31.671684,-8.13265,1000,0,0,0
31.671684,-8.13265,1000,0,0,0
31.671684,-8.13265,1000,0,0,0
32.835314,-4.997213,1283,0,0,0
32.835314,-4.997213,1317,0,0,0
32.835314,-4.997213,1133,0,0,0
32.835314,-4.997213,1283,0,0,0
32.835314,-4.997213,1133,0,0,0
32.835314,-4.997213,1317,0,0,0
32.835314,-4.997213,1133,0,0,0
32.835314,-4.997213,1317,0,0,0
32.835314,-4.997213,1283,0,0,0
38.433808,-5.165723,1749,0,0,0
